Hours,Scenarios,CT,ME,NEMASSBOST,NH,RI,SEMASS,VT,WCMASS,Total
58,69,1346,3016,1776,2195,979,3913,740,1399,15364
58,70,1395,3004,1763,2198,975,3870,725,1404,15334
58,71,1396,3051,1768,2187,984,3876,737,1402,15401
58,72,1344,2929,1698,2059,936,3510,709,1344,14529
58,73,1320,2597,1580,1856,840,3336,660,1267,13456
58,74,1234,2301,1449,1687,754,3046,637,1159,12267
58,75,1383,2755,1707,2036,948,3781,733,1385,14728
58,76,1340,2924,1765,2126,952,3755,728,1382,14972
58,77,1357,2931,1747,2121,959,3749,715,1392,14971
58,78,1323,2971,1733,2134,949,3806,712,1388,15016
58,79,1330,2898,1730,2095,936,3738,718,1374,14819
58,80,1253,2551,1600,1884,831,3485,650,1251,13505
58,81,1237,2458,1529,1830,792,3382,640,1204,13072
58,82,1430,3074,1821,2246,993,3993,724,1434,15715
58,83,1368,2966,1750,2190,956,3845,725,1381,15181
58,84,1370,2943,1762,2180,958,3844,724,1386,15167
58,85,1357,2939,1757,2159,958,3868,714,1366,15118
58,86,1370,2937,1754,2141,947,3802,725,1361,15037
58,87,1272,2603,1602,1890,836,3406,640,1236,13485
58,88,1241,2389,1485,1749,764,3136,612,1162,12538
58,89,1398,2978,1787,2153,964,3827,707,1393,15207
58,90,1436,3101,1865,2205,1002,3861,721,1428,15619
59,1,1384,2946,1819,2145,936,3941,697,1368,15236
59,2,1293,2624,1646,1919,833,3392,658,1229,13594
59,3,1491,3320,1987,2423,1061,4391,780,1513,16966
59,4,1444,3250,1925,2386,1060,4278,765,1468,16576
59,5,1423,3113,1870,2352,1051,4187,757,1426,16179
59,6,1392,3064,1829,2277,1004,4001,740,1396,15703
59,7,1353,3004,1785,2176,978,3693,719,1361,15069
59,8,1305,2685,1654,1998,882,3533,679,1289,14025
59,9,1269,2530,1611,1894,836,3473,655,1216,13484
59,10,1396,3026,1823,2239,1010,4019,741,1411,15665
59,11,1465,3259,1920,2388,1080,4262,771,1511,16656
59,12,1451,3097,1846,2295,1037,4100,754,1443,16023
59,13,1443,3133,1878,2348,1048,4253,736,1426,16265
59,14,1437,3052,1839,2256,1008,4041,737,1404,15774
59,15,1278,2635,1635,1951,886,3540,649,1282,13856
59,16,1192,2403,1481,1768,793,3208,616,1172,12633
59,17,1375,2889,1720,2135,1005,3955,727,1401,15207
59,18,1357,2987,1750,2202,1000,3924,726,1376,15322
59,19,1360,2928,1748,2199,992,3952,742,1387,15308
59,20,1406,3053,1783,2235,1012,3969,732,1405,15595
59,21,1401,3070,1853,2253,1030,4035,730,1424,15796
59,22,1320,2589,1613,1923,873,3492,656,1246,13712
59,23,1267,2393,1499,1784,799,3218,630,1163,12753
59,24,1493,3135,1902,2303,1062,4154,771,1458,16278
59,25,1411,3045,1819,2228,1015,3963,734,1410,15625
59,26,1354,2985,1807,2219,1012,3950,738,1376,15441
59,27,1389,3031,1767,2229,1007,3962,720,1382,15487
59,28,1390,3118,1766,2249,1003,4002,711,1397,15636
59,29,1265,2737,1613,1948,868,3552,655,1258,13896
59,30,1227,2575,1534,1857,811,3365,650,1214,13233
59,31,1332,2527,1574,1880,814,3469,666,1267,13529
59,32,1465,3127,1866,2320,1029,4136,788,1471,16202
59,33,1384,3082,1817,2268,1011,4054,754,1428,15798
59,34,1401,3040,1804,2243,1006,3972,741,1424,15631
59,35,1402,3006,1793,2226,1007,3964,754,1404,15556
59,36,1439,3021,1847,2222,1011,3959,743,1404,15646
59,37,1348,2660,1653,1964,876,3567,670,1282,14020
59,38,1295,2492,1544,1851,804,3329,643,1204,13162
59,39,1448,3023,1808,2219,993,3933,742,1410,15576
59,40,1460,3085,1850,2274,1023,4012,753,1429,15886
59,41,1423,3096,1847,2279,1023,3986,749,1437,15840
59,42,1413,3029,1828,2229,1014,3945,741,1392,15591
59,43,1471,3046,1835,2238,1012,3967,739,1399,15707
59,44,1334,2666,1680,1961,886,3578,655,1270,14030
59,45,1278,2461,1533,1813,793,3315,617,1189,12999
59,46,1419,2865,1729,2131,997,3956,720,1396,15213
59,47,1369,3035,1773,2217,989,3931,726,1394,15434
59,48,1387,3186,1817,2286,1030,4037,729,1444,15916
59,49,1393,2949,1783,2192,995,3874,723,1387,15296
59,50,1381,2942,1755,2185,987,3879,726,1389,15244
59,51,1379,2696,1668,2024,898,3701,690,1350,14406
59,52,1335,2534,1597,1878,841,3346,653,1249,13433
59,53,1490,2990,1796,2227,1006,4019,748,1426,15702
59,54,1428,3022,1764,2216,997,3946,724,1383,15480
59,55,1455,3086,1845,2277,1036,4103,749,1445,15996
59,56,1505,3039,1808,2225,998,3963,732,1456,15726
59,57,1509,2990,1786,2200,993,3955,728,1422,15583
59,58,1328,2667,1681,1994,902,3716,651,1286,14225
59,59,1337,2558,1600,1908,827,3429,648,1272,13579
59,60,1393,2990,1769,2214,992,3947,725,1380,15410
59,61,1357,3034,1770,2213,976,3952,748,1403,15453
59,62,1445,3196,1848,2353,1025,4100,782,1518,16267
59,63,1391,3263,1923,2397,1064,4175,756,1444,16413
59,64,1396,3133,1854,2313,1018,4083,765,1452,16014
59,65,1380,3076,1816,2250,996,4056,757,1445,15776
59,66,1380,2837,1754,2054,938,3850,696,1350,14859
59,67,1298,2630,1646,1897,857,3510,658,1249,13745
59,68,1375,3085,1811,2239,1000,3971,733,1427,15641
59,69,1363,3048,1779,2204,993,3934,736,1405,15462
59,70,1394,3049,1769,2217,990,3898,727,1417,15461
59,71,1398,3082,1782,2207,1004,3962,735,1422,15592
59,72,1342,2995,1726,2099,954,3613,707,1360,14796
59,73,1355,2690,1620,1909,864,3425,662,1293,13818
59,74,1251,2375,1488,1731,777,3114,640,1179,12555
59,75,1402,2816,1747,2093,978,3847,736,1411,15030
59,76,1357,2976,1784,2163,974,3829,726,1402,15211
59,77,1370,2980,1759,2158,978,3822,712,1411,15190
59,78,1329,3024,1753,2175,977,3894,716,1413,15281
59,79,1334,2939,1749,2130,954,3798,716,1391,15011
59,80,1257,2613,1610,1932,849,3615,651,1262,13789
59,81,1271,2580,1600,1921,829,3573,653,1255,13682
59,82,1443,3103,1843,2277,1012,4051,727,1460,15916
59,83,1378,3003,1765,2205,978,3891,726,1388,15334
59,84,1375,2966,1762,2192,971,3878,722,1394,15260
59,85,1360,2976,1761,2184,975,3909,719,1381,15265
59,86,1365,2961,1760,2158,964,3846,723,1377,15154
59,87,1263,2652,1617,1909,850,3449,635,1245,13620
59,88,1248,2468,1525,1795,782,3217,610,1189,12834
59,89,1395,2998,1796,2180,971,3889,708,1413,15350
59,90,1456,3133,1881,2236,1018,3918,719,1451,15812
60,1,1372,2971,1827,2136,941,3909,699,1358,15213
60,2,1314,2709,1704,1977,844,3475,674,1265,13962
60,3,1472,3312,1990,2421,1059,4371,786,1519,16930
60,4,1430,3225,1900,2359,1048,4223,762,1462,16409
60,5,1394,3097,1868,2333,1060,4142,753,1410,16057
60,6,1362,3052,1809,2258,999,3999,743,1384,15606
60,7,1343,3003,1770,2171,974,3664,716,1348,14989
60,8,1273,2698,1622,1991,878,3487,677,1273,13899
60,9,1257,2552,1624,1894,843,3488,645,1210,13513
60,10,1373,3022,1816,2232,1010,4021,740,1403,15617
60,11,1467,3272,1925,2392,1087,4265,775,1508,16691
60,12,1449,3138,1863,2321,1054,4159,767,1444,16195
60,13,1422,3125,1866,2341,1029,4200,737,1422,16142
60,14,1409,3032,1815,2242,999,3994,722,1391,15604
60,15,1247,2636,1612,1925,874,3497,641,1252,13684
60,16,1162,2443,1495,1790,804,3251,613,1172,12730
60,17,1364,2942,1722,2165,1010,3978,722,1415,15318
60,18,1346,3017,1755,2218,1001,3942,722,1378,15379
60,19,1339,2944,1745,2202,998,3952,741,1386,15307
60,20,1407,3116,1796,2252,1017,3991,732,1408,15719
60,21,1376,3091,1860,2268,1027,4034,732,1421,15809
60,22,1300,2630,1602,1913,872,3462,654,1236,13669
60,23,1255,2451,1516,1801,802,3237,624,1159,12845
60,24,1487,3139,1905,2308,1057,4164,768,1465,16293
60,25,1393,3042,1816,2233,1011,3973,728,1409,15605
60,26,1346,2994,1787,2221,1009,3932,740,1378,15407
60,27,1369,3060,1753,2231,1004,3963,710,1381,15471
60,28,1394,3187,1781,2279,1008,4040,717,1419,15825
60,29,1266,2796,1616,1964,872,3551,660,1266,13991
60,30,1227,2676,1578,1894,834,3459,655,1233,13556
60,31,1378,2604,1640,1931,841,3593,679,1305,13971
60,32,1456,3112,1854,2316,1025,4131,790,1473,16157
60,33,1367,3064,1802,2255,1006,4018,752,1415,15679
60,34,1374,3039,1798,2229,1002,3958,739,1420,15559
60,35,1391,3022,1789,2221,1006,3966,755,1401,15551
60,36,1421,3023,1839,2205,1011,3944,737,1397,15577
60,37,1324,2669,1638,1947,873,3536,662,1260,13909
60,38,1287,2538,1557,1867,811,3350,644,1205,13259
60,39,1423,3022,1803,2216,997,3905,744,1405,15515
60,40,1442,3079,1837,2272,1017,3985,753,1421,15806
60,41,1404,3090,1833,2270,1016,3961,741,1428,15743
60,42,1389,3028,1816,2230,1011,3936,736,1384,15530
60,43,1449,3031,1817,2221,1006,3942,735,1380,15581
60,44,1295,2667,1658,1934,876,3519,645,1248,13842
60,45,1260,2501,1533,1819,799,3338,618,1183,13051
60,46,1402,2891,1727,2141,1002,3989,719,1401,15272
60,47,1364,3070,1779,2237,997,3961,724,1396,15528
60,48,1393,3263,1844,2327,1044,4125,734,1470,16200
60,49,1378,2968,1782,2202,997,3859,722,1384,15292
60,50,1364,2946,1747,2185,981,3871,723,1377,15194
60,51,1373,2743,1677,2057,925,3742,697,1342,14556
60,52,1354,2619,1654,1908,850,3386,659,1274,13704
60,53,1482,3005,1799,2244,1011,4027,748,1431,15747
60,54,1421,3040,1765,2222,1000,3951,725,1391,15515
60,55,1458,3102,1853,2288,1046,4109,757,1460,16073
60,56,1511,3053,1804,2230,1001,3956,738,1457,15750
60,57,1501,2986,1773,2192,990,3929,722,1419,15512
60,58,1306,2695,1698,2007,918,3757,654,1293,14328
60,59,1332,2617,1637,1942,848,3495,657,1297,13825
60,60,1393,3006,1766,2219,1000,3954,729,1381,15448
60,61,1341,3058,1771,2207,979,3978,750,1402,15486
60,62,1445,3187,1844,2345,1021,4099,785,1521,16247
60,63,1372,3282,1950,2396,1067,4155,755,1440,16417
60,64,1382,3121,1838,2313,1013,4045,766,1449,15927
60,65,1386,3068,1786,2231,988,4019,757,1426,15661
60,66,1375,2884,1773,2068,954,3895,697,1342,14988
60,67,1278,2641,1651,1899,856,3509,654,1245,13733
60,68,1361,3067,1792,2233,994,3961,731,1420,15559
60,69,1341,3068,1771,2207,986,3915,735,1400,15423
60,70,1382,3076,1763,2220,987,3898,733,1420,15479
60,71,1388,3098,1785,2216,1000,3968,734,1423,15612
60,72,1332,3030,1710,2111,957,3613,704,1362,14819
60,73,1355,2714,1626,1919,863,3420,657,1283,13837
60,74,1257,2408,1497,1749,782,3133,639,1185,12650
60,75,1390,2851,1756,2104,978,3863,742,1411,15095
60,76,1346,3019,1780,2173,976,3839,723,1407,15263
60,77,1369,3009,1766,2167,979,3848,713,1410,15261
60,78,1326,3044,1756,2189,985,3928,713,1413,15354
60,79,1315,2946,1749,2136,957,3810,715,1383,15011
60,80,1239,2626,1608,1947,853,3652,648,1252,13825
60,81,1287,2635,1639,1968,853,3680,668,1286,14016
60,82,1442,3114,1850,2281,1024,4047,728,1460,15946
60,83,1366,3011,1760,2206,979,3908,732,1393,15355
60,84,1352,2969,1757,2184,971,3862,726,1388,15209
60,85,1356,2994,1761,2191,978,3921,716,1377,15294
60,86,1359,2959,1756,2151,962,3838,718,1369,15112
60,87,1247,2661,1607,1898,849,3411,628,1230,13531
60,88,1236,2515,1545,1813,794,3244,609,1194,12950
60,89,1380,3018,1795,2186,969,3899,717,1415,15379
60,90,1442,3139,1881,2249,1024,3918,726,1458,15837
61,1,1337,2952,1804,2097,952,3784,689,1335,14950
61,2,1313,2756,1713,2009,835,3516,679,1280,14101
61,3,1452,3294,1963,2390,1047,4308,774,1498,16726
61,4,1410,3190,1871,2325,1033,4148,750,1441,16168
61,5,1366,3071,1835,2289,1042,4033,733,1387,15756
61,6,1342,3028,1783,2226,987,3900,727,1365,15358
61,7,1323,2979,1739,2135,956,3605,709,1325,14771
61,8,1230,2649,1594,1931,857,3409,663,1239,13572
61,9,1232,2535,1600,1845,838,3443,645,1179,13317
61,10,1349,3005,1786,2207,1001,3939,724,1385,15396
61,11,1455,3256,1903,2371,1088,4230,766,1495,16564
61,12,1423,3133,1846,2295,1039,4099,757,1427,16019
61,13,1397,3112,1841,2300,1029,4082,727,1394,15882
61,14,1380,2999,1787,2200,983,3917,712,1366,15344
61,15,1202,2605,1572,1885,852,3417,628,1221,13382
61,16,1147,2443,1476,1780,808,3240,607,1160,12661
61,17,1333,2965,1709,2155,1012,3983,713,1417,15287
61,18,1329,3006,1739,2203,998,3922,714,1364,15275
61,19,1323,2942,1731,2177,994,3890,724,1374,15155
61,20,1381,3149,1780,2254,1016,3989,725,1405,15699
61,21,1359,3069,1838,2251,1010,3989,721,1408,15645
61,22,1265,2609,1555,1875,855,3386,644,1204,13393
61,23,1223,2456,1498,1791,803,3221,617,1142,12751
61,24,1469,3136,1882,2296,1050,4127,763,1444,16167
61,25,1369,3048,1787,2220,1003,3947,724,1392,15490
61,26,1338,2988,1754,2204,997,3899,736,1357,15273
61,27,1329,3071,1738,2220,996,3948,705,1368,15375
61,28,1388,3210,1781,2282,1011,4032,719,1420,15843
61,29,1237,2807,1596,1950,864,3517,658,1256,13885
61,30,1219,2713,1579,1916,838,3491,660,1243,13659
61,31,1385,2670,1653,1973,846,3661,688,1313,14189
61,32,1435,3099,1832,2296,1019,4103,783,1456,16023
61,33,1346,3057,1781,2233,996,3963,742,1402,15520
61,34,1360,3042,1773,2213,993,3905,727,1402,15415
61,35,1388,3018,1775,2214,998,3938,744,1389,15464
61,36,1407,3001,1810,2182,997,3889,722,1376,15384
61,37,1289,2648,1605,1906,855,3457,648,1227,13635
61,38,1261,2552,1537,1853,813,3318,634,1188,13156
61,39,1405,3012,1781,2202,986,3869,735,1388,15378
61,40,1436,3051,1811,2238,1000,3922,740,1404,15602
61,41,1383,3063,1816,2239,1007,3907,728,1402,15545
61,42,1388,3014,1795,2203,998,3883,723,1373,15377
61,43,1419,3015,1784,2193,992,3873,715,1359,15350
61,44,1259,2633,1627,1884,858,3422,623,1211,13517
61,45,1252,2506,1512,1804,799,3306,608,1171,12958
61,46,1389,2886,1707,2131,998,3974,709,1387,15181
61,47,1364,3071,1767,2233,989,3935,713,1385,15457
61,48,1402,3312,1851,2342,1050,4144,722,1480,16303
61,49,1362,2975,1757,2184,989,3873,706,1372,15218
61,50,1342,2944,1727,2162,974,3834,706,1360,15049
61,51,1339,2762,1677,2042,910,3739,687,1332,14488
61,52,1358,2637,1644,1891,846,3369,656,1273,13674
61,53,1463,3015,1788,2233,1001,3988,744,1414,15646
61,54,1404,3055,1758,2203,993,3928,719,1381,15441
61,55,1445,3103,1849,2278,1046,4083,748,1452,16004
61,56,1505,3058,1780,2210,992,3926,732,1445,15648
61,57,1489,2971,1750,2164,976,3886,715,1394,15345
61,58,1291,2710,1695,2005,914,3758,660,1287,14320
